"id","rt_id","user_id","review","rating"
"54adcc0c-e1ea-475c-8a3e-9359b398851b",f3e52cee-673f-462b-83c2-bcbae02e70e5,DMfvXxksAubICeFJ40Jb5IRsaeM2,"Airnya segar dan tekanannya pas. Foto sesuai barang. Worth it banget 60ribu, memang layak jadi no 1 terlaris",5
"358fd41a-de6e-42f0-ac94-c5cca1d6847c","83685109-70a9-403a-9b42-8184628a89b8",V5FgAoGjkTMTDn7QeVLop58t1XR2,Kesekian kali beli disini mantap,5
"65df0161-eeb0-4f15-b439-388771b692c2",e6755c2a-4930-401f-9221-633c6d828ef0,ExX1Zp5dTGdY54h3ENuW36I15Fq1,Suka dengan bardi ini. Membantu banget matiin beberapa alat pas jam nya tidur dan hidup di pagi hari...dirumah sudah pakai beberapa alat bardi seperti cctv. Di akses nya sangat mudah walau diluar rumah.. Keren..????????,5
a689381f-cb5d-4580-8a20-ae1d57adf3f2,"0f71f689-193d-4c5d-861f-10195c857c4b","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","Barangnya bagus sesuai deskripsi, banyak batu filter penuh, mudah dipasang ???? semoga awet. Dan pengiriman cepet banget. Seller Recomended ????",5
"5f1fe079-e28c-49da-888a-f3c01ca8ef94",ee911390-364a-403f-8c38-da1288bc84c9,y4TOqSFLXtacjUX7MMsxH8XT0D03,Mantap,5
"12907798-c61c-4776-b649-04cae1a57b25","9d8693d7-4082-4292-a352-c9efe67261ce",DMfvXxksAubICeFJ40Jb5IRsaeM2,"pengiriman cepat, packingan double. barang mantab. lgsg di coba n maknyus.. top dah",5
"10807d48-8032-4bfb-870a-56d09a64b3d3","27543408-b3a7-4fe1-8859-34eab3b942a0",ExX1Zp5dTGdY54h3ENuW36I15Fq1,mantap Gan???? Produk Original. Barang Sesuai Deskripsi. Produk berfungsi dengan baik.,5
"84a1ceb2-38d8-4f83-9ffb-fa526426005a","6b5b81db-87e5-44d2-8481-8ed6e657a5ff",DMfvXxksAubICeFJ40Jb5IRsaeM2,"Produk yg dikirim awal tidak dapat berfungsi dengan semestinya, meskipun sdh dikirimkan lg produk lainnya. Selain itu, seller sangat tidak layak menjadi official store.. Pengiriman barang tidak sesuai dengan jadwal yang dijanjikan di deskripsi/sistem Tokped. Selain itu, sangat slow response seller ini. NOT RECOMMENDED..",1
"18127216-5202-48b6-8435-ee19d866d15b","911453e0-04b6-4952-9c54-70c33468a26f",DF0qe2AVtHbSuI4GSNq5BS5kVi63,repeat order terus,5
"461d8fda-5db7-471e-8d74-53b889c3287f","291455d5-3d12-4211-8921-05136184990a",DMfvXxksAubICeFJ40Jb5IRsaeM2,Bagusssss,5
dd58cdf5-c630-4503-b37f-4ab994eb88d5,fbc4c4d4-3e5b-407d-ac79-4867269e6acd,OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Serbaguna dan tajam,Barang sesuai deskripsi. Recommended seller tentunya! ????",5
a9ecc142-fbcb-42e1-8213-50d1e54f533e,c9a26fd8-ec0c-435d-bcae-0a42645d8c36,ExX1Zp5dTGdY54h3ENuW36I15Fq1,"Barang Mendarat,,produk original sesuai dengan deskripsi,kemasan rapi ,seller Ramah,fast respon pengiriman pun cepat pokok nya recomended dah,makasih tokopedia makasih admin??",5
"17c0fff7-5fba-43e2-a07c-c13c73929330","5d32f7a4-4a1a-48e5-bc6e-c39cf04f3b38",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Mantab. Terhubung ke siri juga bisa,5
ff06ba57-993d-4ed1-959e-01cc827d2e77,"672f0a97-11f9-43bc-87b3-bd2da3d549ad",V5FgAoGjkTMTDn7QeVLop58t1XR2,"Orderan yg ke 3 kali, selalu puas, unit bor nya mantap, seller ramah gercep, kurir cepat, next order lagi..",5
c91c2cd8-745d-46a7-bbba-6adfe55b9623,"6355aa32-6bc3-4e4c-9fe0-604cc9fa930e",gb6V5uGeZSSrGwWlpKS1d6BXv242,"Barang sesuai deskripsi. Pegangan kokoh dan stabil. Packaging aman dan bagus. orderan ke 4 selalu puas, seller gercep, hari minggu dikirim, kurir cepat, next order lagi..",5
"017df0c1-7e50-458e-8a06-a8ff2fc7f93c",c69feac6-af85-4505-8ee1-dcb265dbcb46,ZWPKKeyXgRMYMqkyok2Vjqpihf13,Mantapp,5
"502bba36-db3e-46fc-a81a-4bdcc5e83394","591b0cc2-e200-4e66-b368-1a35fab9dd57",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Pegangan kokoh dan stabil. Packaging aman dan bagus luar biasa... Barang sesuai deskripsi.,5
"63f57e7a-6fb4-4013-baca-966e2876a0b7","17c56b83-b6da-4deb-b4e3-cac3fd389aeb",V5FgAoGjkTMTDn7QeVLop58t1XR2,"Barang nya sampai dengan selamat ,sudah di coba dan lumayan bagus sesuai harga. next akan beli lagi alat yang lainnya .??Packaging aman dan bagus.",5
b25e34bf-7dc2-4a9c-ad08-33014a020e91,df8d7208-f8b7-40c0-99fc-93e037868cf4,J7l0KeXZcmYuii5NqnwiTnz7cf13,"respon cellernya setengah mati nungguinnnn....pengiriman nunggu berhari hari padahal pake pengiriman instan dah bayar ongkir mahal celler sama pembeli tinggla di Jakarta Utara g arekomen buat pembeli lagi cari yang lain...,,dari pada emosi nungguin",1
"71691763-162b-4ed8-8e80-c69af212b650","4091f57b-1bbb-4a9c-93fa-b975a9b2cf6d",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Padahal order siang, tapi pesanan baru dikirim di hari esoknya bukan di hari yang sama. gak rekomended tokonya !!!",2
"2db84e2a-6377-464b-91ec-9eb75380434b",d69e8532-c336-40cb-a762-baa275f2a061,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Setelah kemasan dibuka, tercium aroma kecoa yg sgt menyengat. Entah apakah mata bor disimpan di tempat yg bersih atau tidak.",2
"99e4c513-dc41-445c-b98f-64ffa60cd773","329b8f81-436d-441c-9e6e-8df955f5ca5d",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Beda sekali kwalitas nya dgn penampilan foto.,1
"7180a3f9-303f-41aa-9748-9efbf47e72a0","0ebbe416-eaa7-41fc-9406-a0b1b1485477",f673otlb7QaO724971yL9oMVTcZ2,"brg dtg ga sesuai pict, ga bs d pake, rusak pengaturan aliran air nya, itung2amal aza, hrg flashsale dan ongkir 15k",1
"343eef89-d696-4899-91f3-65298adfedd7","6f547a86-58c8-4525-93a3-d030e06743aa",f673otlb7QaO724971yL9oMVTcZ2,"Produk tidak berfungsi baik, toko gak amanah, malah pembeli disuruh balikkin produk lagi buang ongkir aza 2x !! Toko gak baik!! Jangan beli disini!!",1
"51821f48-f654-41db-a76b-5c1e77194543",cc35f027-4264-4f3f-9793-dd973e21cfea,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,baru satu hari sudah mampet dan sulit dibersihkan..sepertinya kurang recomended produk ini,1
fe0d6f69-153b-4170-b749-2175d90a6478,"4296802a-4374-462b-ade9-6c2bcc3ffb10",hDJOcnOfE4aEJT6sDdJSaYEcqty1,"makin butek, jangan beli guys",2
"98b16012-89de-4a24-bfbe-a1f3a5e4f872",cdaf5ad0-d42c-49ab-b25d-6e484a7f7e41,ZWPKKeyXgRMYMqkyok2Vjqpihf13,mending jangan di beli habisin duit lagi lengket sama sekali,1
"7938c8d4-9ba3-4a38-874e-94935f9f6c43","06994d2b-9182-495c-9eef-7898de0ef28e",hDJOcnOfE4aEJT6sDdJSaYEcqty1,"pelayananya buruk, harus ditingkat lg",1
abab1b22-312b-4510-b5cc-558824fa1bd1,b9b70ebb-7876-45b3-b5a9-c11740573dd9,ExX1Zp5dTGdY54h3ENuW36I15Fq1,ngirim barang kurang teliti,1
"292ab5fd-75a5-4b67-aad3-3c888a1fc4e0",a8a1fc00-b6f1-48a8-976f-470175619a19,y4TOqSFLXtacjUX7MMsxH8XT0D03,"Parah prosesnya lama banget, semoga ini bisa jadi pelajaram buat team logitech",1
"34f8589f-7543-4410-986b-bebd40093b33",b78d63ae-8f4f-4fba-add4-3164c7d715a8,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Tidak direkomendasikan buat tembok lama,tembok lembab, ganti warna beda dari warna asal, ISI juga kurang dari label, dijamin TIDAK memuaskan! HARGA GAK PERNAH NIPU",1
"66f4309b-6db7-49fe-a311-8ec3be00ef5a",abeec616-edb2-4238-9f2e-286632d560d6,NgNDTSxKEeV4nzODnak4iOGp6pu1,"barang tidak sesuai katanya 4-5 mm ternyata tipis sekali Dan jumlahnya tidak sesuai Dari 56 pcs yg dtg 54 pcs,,kwalitas jelek",1
"5b18cac9-607f-420c-a15a-06c19c6d8bcc","93ed52c8-ac33-4f61-8610-375610f33146",JM0ACCkdDldG95EFbDG6r8hTM8q2,barang kurang 2 pcs yg dtg Dan kualitasnya jelek sekali Dari bahannya potongan yg g rapi Dan ketelabalan yg g sesuai 4-5 mm Di deskripsinya ternyata g sampai setebal itu,1
"7aaf0219-5b12-4d7d-9818-69870bb8bfb8",d223b0e9-d9e5-4f64-af67-a1f2d2dae040,V5FgAoGjkTMTDn7QeVLop58t1XR2,"jelek, panjang dan lebar gak rata, akhirnya bukan terlihat bagus malah terlihat jelek, akhirnya saya copot",1
"2e3ad457-7d01-461a-b742-6a992b12fef3","6dc90ecd-3b4e-4080-93b0-89374cdf8b50",DF0qe2AVtHbSuI4GSNq5BS5kVi63,barang yg dtg gak bagus..plastik busa gt dan bagus kualitasnya bs dilihat di gambar saya ya,1
"4986ae6a-0519-454f-b73c-791a30784dfe",ac8dcfcd-1201-42b8-9407-4aa5e5b956a6,XjcC8RP2v5eWNy1dnjfjVWozs1r1,bahan sangat tipis dan mudah robek karena lem nya sangat lengket.. sangat sulit di buka karena antara lem dan bahan yg tipis menempel.. akhirnya ga jadi pasang di buang ke tong sampah,1
"775cc688-e0cd-4da1-863c-6bb21030dcb5",d30ada28-3225-418d-92d0-b4a7c23e4566,y4TOqSFLXtacjUX7MMsxH8XT0D03,"Berat 1 foam hanya 100 gram, tapi ditulis 600 gram, jika beli 10 foam, maka secara data 6 kg, tapi secara timbang fisik hanya 1kg, ini cara yg curang dari penjual utk dpt uang lebih dari ongkir yg pembeli bayarkan.",1
e439a2c2-82a9-48c9-b8da-249a8ee1ecc7,fe39264f-bef4-4a8b-84ba-5cd29e476607,gb6V5uGeZSSrGwWlpKS1d6BXv242,Sy pesan warna merah metalik tp dikirim hitam. Padahal sebelum dikirim sy sdh chat penjual.,1
b7cd2cac-ed02-4d2f-b6aa-2d47bc2fa8ba,"2dce4f1f-1d8a-4fe2-bbce-346bffcf0251",rizX0THPSqWIN651qAgAwKOjFaL2,yg black metalic produk jelek. disemprot 2-3x sudah mampet.. tidak bisa digunakan,1
"40d31de3-b345-406e-b1c0-796b48811838","742b03cc-dbe3-4616-b162-a780db54a0cc",J7l0KeXZcmYuii5NqnwiTnz7cf13,"3x pesan, sdh mints tolong dikirimkan dgn nota, dan di iyakan penjual, namun 3x pesan juga Nota tidak di berikan",1
bdfa4621-7ec5-40b9-8242-1500ab71f81c,e80d71f7-aff0-4e0b-a961-bda69c15d282,iUsn07i7eQPIQmq5YoRNfCj4WO02,"Harga sih promo 17.900, sy pake gojek instant lebih mahal ongkirnya drpd barangnya, krn mau dipake cepet. pas nyampe eh ternyata udah patah sebelah standnya.. kecewa sih karna kalo jual promo ada cacat ya di catet gitu biar customer ga beli barang promo kalo tau ada cacatnya.. seller si oke buat tuker barang, tp udh ga efektif aja sy mau pake cepet jg jd ga bisa, di retur jg ongkir lebih mahal lagi dari kualitas barangnya :( mengecewakan deh pokonya kapok beli disini",1
"3bf5bf14-9974-4cd1-8857-a409f48bf72d","697c5073-92bf-4ecb-8330-1e7cdcdc6ff1",DMfvXxksAubICeFJ40Jb5IRsaeM2,barang yang dikirim tidak sesuai yang dipesan.,1
"60c3b182-dd34-4830-9e04-9c627abe374c",b14d6f63-fcf4-4a00-9e66-43c532ed1d29,OFt6HkGGNcfL1TXYmOxbHr01cxT2,gagal produk baut tdk pas n tmpt pengisian jg tdk pas n tdk bs n boros pemakaiqnnya,1
"4a3b5b47-a331-42c3-8275-4f0430c48c28",c6b8b479-0791-464b-85d1-c285fcc97ed5,f673otlb7QaO724971yL9oMVTcZ2,barang tidak lengkap,1
"04a0abab-202a-4056-b9fb-ba05daec0281","4052c600-b6cc-4d7d-b1dd-35e238476eb6",DMfvXxksAubICeFJ40Jb5IRsaeM2,spray air tdk keluar embun,1
fb5c941d-3909-42e9-b526-d5951b9cd5cc,"705a6fd8-3d01-4761-aacc-27a147503351",DF0qe2AVtHbSuI4GSNq5BS5kVi63,saya beli 5..yg 2 ada kabel charger..3 lagi tidak ada..jadi gimana?,1
ff6cec92-bf80-4e9a-a3a2-e0114a4f6667,e13a7d21-e73d-4825-9900-959fc10220a1,ZWPKKeyXgRMYMqkyok2Vjqpihf13,spray tdk sesuai gambar..semprotannya spt mainan pistol anak2 aja,1
"9446e579-b7f1-4c1c-a748-e46485988043","927072f6-6200-45c7-856b-2afc26b168bd",XjcC8RP2v5eWNy1dnjfjVWozs1r1,"Tidak bisa berfungsi walaupun sudah di charge, padahl sudah beli mahal�",1
"1905cdb2-0cc8-4b1f-8385-e390a1488ce1","1d2870a5-16b9-4102-8d53-759ae36e89c6",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Br pakai 15mnt sudah rusak, padahal engga jatuh dan ga kebanting.",1
"22e23a56-c04e-4278-9834-724bc2f3d951",a2660f5a-56b2-4e25-8713-16ef724e9b35,V5FgAoGjkTMTDn7QeVLop58t1XR2,beda dengan iklannya,1
cbd817f0-abb3-489c-9e88-bace2c39246d,"07118874-0016-40b7-889f-b05979b63dc0","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Barang Tidak sama antara yg di foto dengan yaang dikirim. Tolong yg jujur jika berusaha meskipun nilai uang nya kecil,1
a5de9138-6401-46c0-b273-0fcb0a5cd0ed,b29bbc03-afda-4821-ba67-1dcf5383f062,V5FgAoGjkTMTDn7QeVLop58t1XR2,hati2 ternyata di foto display adalah varian yg ada bonus harga berbeda,1
"7775bf13-fc26-4320-8d74-f1408604bb6f","337e4340-59b8-411d-b3c1-95a115dc843e",hDJOcnOfE4aEJT6sDdJSaYEcqty1,"untuk sepatu adidas ultra boost sya tidak bisa lengket, udh dicuci bersih trus sya ampelas bagian yg mau di lem tpi tetep gamau lengket, semoga pembeli yg lain bisa lengket gak seperti di sepatu sya",1
"70758187-9316-47d3-8313-d682229e42b4","0e2341d9-f161-40ba-9b76-372cfa722bba",JM0ACCkdDldG95EFbDG6r8hTM8q2,Build quality kurang bagus Terdapat retak sehingga air keluar dari sela retakan dan air yang keluar tidak maksimal,1
b5f97a89-5c4d-43d3-99c1-b03b27cbaa9c,db90d2ee-2092-4ac0-81bc-113d106a54d7,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,"Gak ada bintang, Tidak sesuai iklan, Di iklan bisa nambah tekanan/pressure.hasilnya Nol Besar.Lebih kenceng eksistingnya.",1
"6ec627a1-69a5-4488-865b-592666ff3adc","982a0dd2-8091-43ca-86f3-6b90af00860c",J7l0KeXZcmYuii5NqnwiTnz7cf13,"Informasi produk berbeda dengan deskripsi produk yang dijual. Saran untuk yang lain, hati2lah memahami supaya tidak kecewa.",1
"04d656e7-782a-4cc4-860d-beb0a8364532","525227ac-f8d3-40bb-b730-25203ee48af4",NgNDTSxKEeV4nzODnak4iOGp6pu1,"pengaturan air (seperti di gambar rainfall, jetting, massage) ga ada, cuma ada rainfall aja + semprotan airnya kurang kuat juga",2
"20b5aff5-e130-4b5f-9d54-d360b0abe957",ad22f3e2-3e48-4505-92fc-cfb70ea59b9d,f673otlb7QaO724971yL9oMVTcZ2,ngirim keluar daerah.....jangan pake kurir anteraja bosku......ke pelosok2 dia gk masuk....karna gk punya cabang didaerah kecil2,1
d2fe16ac-8fb0-413d-a142-423729221bc6,aeea3580-8895-4774-b201-de0a349b098f,ExX1Zp5dTGdY54h3ENuW36I15Fq1,Tidak seperti yg diperkirakan sebelumnya. Lebih baik pakai aica aibon.,1
c6d0de51-1c27-4d49-8df7-a48fbb8f142c,d136af02-fb15-4a35-a84e-f46cf870ea1c,DMfvXxksAubICeFJ40Jb5IRsaeM2,"mesin kasar, pelayanan kurang",1
f446ae7e-335d-4e74-ba05-9858a48eece6,ca58ae00-54b6-442f-90c4-e1fee4df5bc7,OFt6HkGGNcfL1TXYmOxbHr01cxT2,hati2 barang rusak di kirim,1
"26af7174-11d0-4fd4-82d2-14bf3778efbc","6281a943-c847-432d-9dea-09ee79fb3f87",ExX1Zp5dTGdY54h3ENuW36I15Fq1,"Ga dikasih kunci buka gerinda, sudah chat ke CS ya, dibaca, ditanya ada video unboxing (saya ga video in, soalnya sudah beli ke 2x, main percaya aja) setelah itu saya dicuekin. Note: mata gerinda bawaan tipis. ga bisa dipakai sama sekali.",1
"1d52dd42-b304-4c1e-80c0-6b3a9f961a33",abb0ca40-bfc4-4a0f-b2c5-0a91b865a9e5,y4TOqSFLXtacjUX7MMsxH8XT0D03,barang mantap sesuai deskripsi laptop jadi adem n sejuk,5
d03bf87e-046b-496f-b430-d2a017da9365,c17ce141-6ac5-4db3-a294-2b5c7827f50b,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,"Estimasi proses pesanan 2-3 hari? bung ini online platform. kalo ga siap cepet menuhin customer secara online, jualan offline aja. customer beli online buat dipake segera dan kalau ada delay/proses apalah itu, ditulis di deskripsi produk. ini customer nanya dulu baru diinfo. proses pemesanan 2-3 hari itu juga ga ada efeknya ke kemasan. cuma dibungkus bubble wrap tipissss. ga kebayang kalo customer ada yg apes barangnya dilempar2 jadi ancur isinya. dan jangan pernah janjiin ke customer barang akan dipickup/antar saat weekend. karena kalian aja libur sabtu&minggu.",1
"484b2f07-6eef-4536-8e1a-a7e7a38f7c3e",b736cf2e-3914-4822-86f3-5363df421eae,V5FgAoGjkTMTDn7QeVLop58t1XR2,"barang original, pengiriman sesuai estimasi, sukses terus gan",5
ef57b75d-2eeb-44ba-8d21-b4ba0f2bc988,ae651a87-29b7-42c4-98d3-ffd753236f99,gb6V5uGeZSSrGwWlpKS1d6BXv242,"produk murah, sampai dengan selamat, dan wrapnya tebel. biar bintang yg bicara.",5
"5710bae5-293f-4308-ae7d-216b1d1fd908",b75f3a06-92bb-40c9-9e14-ef3a1587c6bf,OFt6HkGGNcfL1TXYmOxbHr01cxT2,Kiriman sudah sampai sesuai pesanan,5
"16811b35-0134-44c1-946a-c10e1ef29b9c",aede303a-0317-443a-a112-57415e92e9ec,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,Mantap jiwa bang,5
"3575ad8f-d884-47ec-815c-49e78b6a6e3e","3aa4a0c8-0e16-40f9-8e35-9f822ef95555",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,mantab barang susuai pesanan tepat waktu,5
c5082bf2-ef29-45b3-b32e-c1cf9f446451,"5452b6ba-c753-43d4-be18-f7b4243d16e6",hDJOcnOfE4aEJT6sDdJSaYEcqty1,"pengiriman cepat, packing rapi dan aman, jumlah sesuai dgn yg diorder. terimakasih seller",5
d46e4f71-5d12-4a05-a45c-651bf0a7eaef,dcecaa21-132d-47d4-a4a4-bd3da2a755dc,ZWPKKeyXgRMYMqkyok2Vjqpihf13,"Respon cepat, bungkus rapi, rasa enak...terima kasih",5
"6640c0c7-2849-414f-b080-24ec6885ed71",cc16c7c9-7d67-4cbc-a914-4c7ca2f9b9f5,f673otlb7QaO724971yL9oMVTcZ2,"Mantaapp, ringan rasanyaa, mantul produk dalam negeri..",5
"79d5578e-450f-46c7-b951-daa361955174","98d435d2-5bf9-4ac5-b8dc-bf8b114501a3","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Brg sdh diterima dg baik thanks,5
"507f1489-5517-4985-b824-c38dd2ed37ab",aab1a12d-48d0-4c4d-be64-822a91937ce6,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,"pesan tanggal 2 Maret jam 9 pakai pengiriman instant, sampai nya tanggal 3 maret. Padahal sudah bayar mahal, dikirimnya keesokan harinya. bukan salah pengantarnya, driver go-send nya sudah mengantarkan paket dengan baik. tapi durasi proses dari toko sangat lama. padahal butuhnya tanggal 2 maret makanya saya pilih pengiriman instant. saya juga sudah tanya pihak toko jika paket bisa dikirim hari itu juga atau tidak, jawabannya bisa. Tapi kenyataannya paket saya tidak dikirim pada hari itu juga. kalau tidak bisa dikirim hari itu juga ya bilang. Saya juga sudah ajukan cancel pesanan juga tidak ada respon dari penjual. Pelayanan sangat sangat buruk. Tidak recommended. Semoga lebih baik lagi kedepannya.",1
be325d06-0162-4a4a-aeb9-94ec40e2d9e8,dd17f275-df07-4176-a3d7-d9ea488c80aa,ZWPKKeyXgRMYMqkyok2Vjqpihf13,"baguuuus, sesuai dengan pesanan. semoga sukses selalu..",5
"5302921e-42fb-4d66-ae26-20fea78cb350","86265167-40c2-47b6-9627-ab2e5bdff5eb",XjcC8RP2v5eWNy1dnjfjVWozs1r1,"mantap, sukses terus tokonya",5
fc1dcec2-2ec9-4f61-8010-0afa68bb405d,fbea1879-1dfb-4ed0-a0fa-7d764b7b3e84,iUsn07i7eQPIQmq5YoRNfCj4WO02,pelayanannya oke,5
d8eea235-19f8-488f-8c01-7ebecd9aebf5,"91c1bc6a-7d67-4682-a7ee-cbe5d489867a",XjcC8RP2v5eWNy1dnjfjVWozs1r1,Barang bagus sesuai deskripsi,5
f11b3bf7-c08c-433b-ab94-dd30b8b81f4d,"6f1c36ae-6014-4120-8afe-b645fc57796b","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Terima kasih barang mantappp,5
e8d248d1-adea-4b47-a7b2-0c12b8d3f51f,"157b2d34-c0f4-4c4e-baa4-903f17667554",DF0qe2AVtHbSuI4GSNq5BS5kVi63,bagus dan sesuai pesanan,5
c7c209f7-c7f3-48b8-a344-af72c1177ffa,cc288de0-daea-41c9-bbc0-53708c34d03c,ExX1Zp5dTGdY54h3ENuW36I15Fq1,mantappp,5
a76cb28f-a454-4891-ba75-ddd588888195,"9befeb58-9d16-42ca-bf56-70dce64e7269",XjcC8RP2v5eWNy1dnjfjVWozs1r1,"kemasan rapih, aman, barang lengkap n harga terjangkau. seller n bang kurir jg ramah. mksh utk tokopedia",5
cd376c00-3c6a-4de8-9f4c-60f6af65c193,ea79f0ed-3a04-4c49-9b1c-98fc37fa2f6f,JM0ACCkdDldG95EFbDG6r8hTM8q2,mantap...!!!,5
"9dfe07ab-d3be-4a01-8269-d995ef3afa5a","7c584d0f-fa21-4b06-8988-8dc05e2ada7f",gb6V5uGeZSSrGwWlpKS1d6BXv242,alhamdulillah brng sdah sya trima. recomended,5
"7507f317-afbc-4f2d-a48b-d7822febe67c",f44989f2-ba8c-4e92-90a5-4ff4719d0aa0,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,barang ternyata palsu,1
e06d6da7-f6f1-42ba-9ccc-507418d5cdd2,"6025a384-d14e-49cf-9073-07401ffbecdd",rizX0THPSqWIN651qAgAwKOjFaL2,"Pengiriman cepat,pesanan sesuai, packing aman,baru mau coba mbakoan next cari Bako yg rasa lain,Mtr nuwun",5
dd74318b-d4d8-44a7-af49-a220d8c854fb,"81ab2fd9-3fe1-4509-85d1-89e55be86e8e",DF0qe2AVtHbSuI4GSNq5BS5kVi63,mantap berkualitas,5
"3c34aec1-7bf1-48f7-a249-cba14f4f15c7","858db31c-5df9-4af0-9665-b39b2f918c7d",gb6V5uGeZSSrGwWlpKS1d6BXv242,"wae keren. alatnya berasa jadi pengrajin rokok. matap seler ramah pros�s cepat , pengiriman juga cepat.",5
"705940a3-0b84-4421-ba47-a895a4f11f09","672f0a97-11f9-43bc-87b3-bd2da3d549ad",iUsn07i7eQPIQmq5YoRNfCj4WO02,mantep keren oke barang nya,5
b6c331b4-ed74-4d9d-8d05-a6f93da993ea,d62b3009-49a7-4a77-8400-9deca56b85b6,OFt6HkGGNcfL1TXYmOxbHr01cxT2,hasilnya bagus dan sangat memuaskan terimakasih Tokopedia.??????,5
"24522c29-43e2-49a4-9166-fc254d19359e",f40034c7-0a45-4a0b-b421-0957b8581e2b,XjcC8RP2v5eWNy1dnjfjVWozs1r1,"pengiriman cepatt, barang sesuai pesanan, harga terjangkau... joossss",5
"4b1d50db-4381-48ac-9058-18eea50cbec6","1d8b8d41-f669-44e2-8c5d-efcb158f5ead",y4TOqSFLXtacjUX7MMsxH8XT0D03,mantaaap ??,5
"47101fb8-5cbe-4452-b8b3-5d422dd316c7",da43d588-2ffd-4b8b-8b7f-5ab75c9a4f60,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,mantap...pengiriman sangat cepat ....produk aman ..,5
"4b0317a8-153d-4254-86db-95237a40a619",ef01b931-f89b-483c-b2f5-b2e8d659478d,DF0qe2AVtHbSuI4GSNq5BS5kVi63,puas..??????,5
"04a4e831-bae9-430b-8128-dfb4858ea8f1",b6cbf65a-d32c-4b66-ad80-6ee5c286dd3c,JM0ACCkdDldG95EFbDG6r8hTM8q2,"Terimakasih,,barangnya DA nyampe",5
be1eac7c-2311-4623-9616-78c05dcc41ae,bc6b5787-18a6-495d-9195-8c2b13489a67,ewfwHeAgl4ckVGnINSJNiHZYLPh2,"ga jelas, info bohong yang bikin pengalaman tidak menyenangkan, kalo mau beli produk dbe cari toko laen, yang ini tipu tipu, headphone dateng dengan keadaan bikin kuping sakit",1
b4247646-8aeb-498d-a49d-1477e8ba65d8,c84248f0-6ae3-466a-add3-6403887c24e5,ExX1Zp5dTGdY54h3ENuW36I15Fq1,Mantul dan recomanded,5
"6f6f95d6-106d-41ff-a70e-f2664994cf03","710f3e8b-8abc-4f53-be81-9484ece524a9",ewfwHeAgl4ckVGnINSJNiHZYLPh2,Packing good ??,5
"2b5fba56-92df-48b7-a5a2-d8accaad5694",f014c486-79f3-430f-96d4-48b643a6cecd,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Makasih ,, barang jadi aman sampai di tujuan,",5
"862d761f-5c6d-4288-924e-458ef8af0f1f","8561e1bd-7657-49c8-aca6-8552d882d360",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Respons cepat, barang OK semua. Terimakasih seller dan toped.",5
fd1ceecd-51d8-46b5-8375-f55414cc4eb8,"0d019be7-47de-409a-a898-0441aa0c5aa2",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,packing aman....makasihhhhhh,5
b7f6698d-584b-4e7c-84bc-d4b47b9ea4ca,"8e78643f-e7a3-434b-a249-4c7c801b6d66",iUsn07i7eQPIQmq5YoRNfCj4WO02,Okkkkk pokoknya......,5
"9d0a46d8-cea4-4720-ae2e-687a2775e91a",c2d8b17e-3b35-4fe2-80f8-73eb51f1349b,DF0qe2AVtHbSuI4GSNq5BS5kVi63,Barang jadi lebih aman dan pembeli tenang,5
e8d5908a-8a1c-49e2-826f-869a0c200b55,"8d696b8e-3bdf-40df-a6aa-97f3dce20f49",DF0qe2AVtHbSuI4GSNq5BS5kVi63,DS sukses Terima kasih atas kerjasamanya Sist,5
"66c6461e-8c41-42c1-8725-cbf0783136ad","55679f61-7277-456f-b36a-91f1594c53ff",rizX0THPSqWIN651qAgAwKOjFaL2,peking aman dan rapi.. puas,5
"40e135cf-2681-48a7-8f7a-d45286795ea0","87ccffde-3406-48b2-94d1-98e24d022979",f673otlb7QaO724971yL9oMVTcZ2,Packing rapih terimakasih,5
"489f1777-c297-4cba-be20-4ab30534cb47","2667ae2d-854f-46c0-a4a0-fd675ba2bb4b",J7l0KeXZcmYuii5NqnwiTnz7cf13,"RGB mati dari awal datang , penjual gak respon, barang gak lulus qc sepertinya yg dijual. hati hati kalau beli ????",1
