"id","created_by","approved_by","logo_url","name","description","value","last_updated","updated_by","created_at","field","is_approved","is_active","is_archived","location","email","line","twitter","whatsapp","instagram","website"
"4ccee3a8-e3ab-4159-803c-12fc383bec33",XjcC8RP2v5eWNy1dnjfjVWozs1r1,XjcC8RP2v5eWNy1dnjfjVWozs1r1,,Zzummy 91,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,NaN,2023-12-19 14:34:24.669,XjcC8RP2v5eWNy1dnjfjVWozs1r1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Utara,,,,,,
"83ab64bb-8617-4902-9235-09610ec29274",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Zzummy 92,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,NaN,2023-12-19 14:34:24.669,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
fb17f9c5-5e7a-45a4-b444-f91c42f06726,ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 93,Telkomsel Orbit Star 2,NaN,2023-12-19 14:34:24.669,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kota Tangerang,,,,,,
"8faebf0a-f909-466b-aca7-beea7c3a528e",f673otlb7QaO724971yL9oMVTcZ2,f673otlb7QaO724971yL9oMVTcZ2,,Zzummy 94,Xiaomi Mi Wifi Wireless Extender Pro Repeater Amplifier R03 Original,NaN,2023-12-19 14:34:24.669,f673otlb7QaO724971yL9oMVTcZ2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"37cbe403-895f-4956-b840-60ef09f47159",rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 95,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
d8d1490a-420d-4556-b2b0-95ac93e523f2,iUsn07i7eQPIQmq5YoRNfCj4WO02,iUsn07i7eQPIQmq5YoRNfCj4WO02,,Zzummy 96,SSD 256GB RX7 SATA,NaN,2023-12-19 14:34:24.669,iUsn07i7eQPIQmq5YoRNfCj4WO02,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kota Tangerang,,,,,,
b57aa3d8-5f4c-49a3-b206-2ae0580174c7,rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 97,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Timur,,,,,,
d94e1e36-b651-4882-bc14-9c2222b5188d,JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Zzummy 98,Vention High Speed USB 3.0 Hub for Windows Mac Linux - CHK 0.15 Meter,NaN,2023-12-19 14:34:24.669,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"4b577c60-38e2-4924-aeea-0b19234d2571",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 99,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,NaN,2023-12-19 14:34:24.669,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kab. Tangerang,,,,,,
fefa07d0-e975-41aa-bada-acf431dfd9fc,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 100,Rexus GX2 Gladius Pro Gaming Gamepad - Joystick / Stick - Hitam,NaN,2023-12-19 14:34:24.669,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
cb7d2792-28f2-4cc2-b472-054ea8c4af8f,JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Zzummy 101,"Samsung MicroSD Evo Plus 32GB 64GB 128GB 256GB 512GB 1TB Memory card - 64 gb, MicroSD Only",NaN,2023-12-19 14:34:24.669,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
a933df14-6e66-4519-bba4-cd4ddcb4fbaa,rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 102,"SPC Monitor Komputer LED 19 inch HD, Garansi Resmi",NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
a68aef91-9582-40f8-ab26-95ea0d18dd81,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 103,Prolink PRT7011L Portable 4G LTE Modem WiFi Mifi Hotspot - Plus PTC21801,NaN,2023-12-19 14:34:24.669,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Utara,,,,,,
"3b0c6781-3e38-4912-9012-744be48ff9cf",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 104,Logitech G304 Lightspeed Mouse Gaming Wireless Sensor 12K DPI - Hitam,NaN,2023-12-19 14:34:24.669,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Timur,,,,,,
"4cef81b4-4c1d-4953-97f6-08dac7041a97",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Zzummy 105,Digital Aliance Keyboard Gaming Meca Warrior X RGB - Hitam,NaN,2023-12-19 14:34:24.669,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"89dcdceb-f835-4e40-99c3-caa704b4bb73",hDJOcnOfE4aEJT6sDdJSaYEcqty1,hDJOcnOfE4aEJT6sDdJSaYEcqty1,,Zzummy 106,Mouse Gaming/ Gaming Mouse Terlaris HP M160 - USB 1000DPI RGB 3 Button - Putih,NaN,2023-12-19 14:34:24.669,hDJOcnOfE4aEJT6sDdJSaYEcqty1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
deff8fdd-ce94-4bd0-848d-bb8897882ebd,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 107,Rexus Mouse Wireless Gaming Avenger 110 - Perak,NaN,2023-12-19 14:34:24.669,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
bb61e7c0-a109-4e34-8141-b0791296e49b,f673otlb7QaO724971yL9oMVTcZ2,f673otlb7QaO724971yL9oMVTcZ2,,Zzummy 108,Mouse Gaming HP M150 - 1600DPI USB Wired Macro Programmable - Hitam,NaN,2023-12-19 14:34:24.669,f673otlb7QaO724971yL9oMVTcZ2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Utara,,,,,,
"57e087df-3daf-4c40-a68d-ae65361dd48a",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,,Zzummy 109,RAM KINGSTON HYPERX FURY GAMING DDR3 8GB 1600MHz 12800 RAM PC DDR3 8GB,NaN,2023-12-19 14:34:24.669,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
d71b5bfe-e17f-4c54-9380-2d60a1f275dc,ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 110,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,NaN,2023-12-19 14:34:24.669,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"5c3282f1-1674-4eab-b595-6b45ea358f20",ewfwHeAgl4ckVGnINSJNiHZYLPh2,ewfwHeAgl4ckVGnINSJNiHZYLPh2,,Zzummy 111,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,NaN,2023-12-19 14:34:24.669,ewfwHeAgl4ckVGnINSJNiHZYLPh2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"58952b9f-671b-4f7f-ae75-95d64ab61752",rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 112,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kab. Tangerang,,,,,,
"24152af5-bd5a-48bd-b0a8-112df6f0e6e3",ZWPKKeyXgRMYMqkyok2Vjqpihf13,ZWPKKeyXgRMYMqkyok2Vjqpihf13,,Zzummy 113,USAMS Memory Card MicroSD CLASS 10 4gb 8gb 16gb 32gb 64gb - 4 gb,NaN,2023-12-19 14:34:24.669,ZWPKKeyXgRMYMqkyok2Vjqpihf13,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kota Tangerang,,,,,,
"82b00300-1d73-42e4-962d-a1bf4e82ec49",DMfvXxksAubICeFJ40Jb5IRsaeM2,DMfvXxksAubICeFJ40Jb5IRsaeM2,,Zzummy 114,Mini Keyboard Wireless i8 2.4G Handheld Keyboard untuk smart tv TV Box - TANPA BUBBLE,NaN,2023-12-19 14:34:24.669,DMfvXxksAubICeFJ40Jb5IRsaeM2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"6e546bc6-5782-4e70-9ea0-2a1001f0cf7e",DMfvXxksAubICeFJ40Jb5IRsaeM2,DMfvXxksAubICeFJ40Jb5IRsaeM2,,Zzummy 115,Mini Keyboard Wireless i8 2.4G Handheld Keyboard untuk smart tv TV Box - TANPA BUBBLE,NaN,2023-12-19 14:34:24.669,DMfvXxksAubICeFJ40Jb5IRsaeM2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"61be721b-3611-4b6a-b370-8998e709e204",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 116,"AONEZ Meja komputer lipat multifungsi, meja komputer portabel - B",NaN,2023-12-19 14:34:24.669,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kab.�Bekasi,,,,,,
"76099cef-cd7c-46e7-866f-62bd169f0ede",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,,Zzummy 117,Razer Hammerhead Pro V2,NaN,2023-12-19 14:34:24.669,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"78c0fa0f-0eef-4d77-a4dc-a1b749d90f41",V5FgAoGjkTMTDn7QeVLop58t1XR2,V5FgAoGjkTMTDn7QeVLop58t1XR2,,Zzummy 118,Windows 10 Pro Original Lisensi - INVOICE,NaN,2023-12-19 14:34:24.669,V5FgAoGjkTMTDn7QeVLop58t1XR2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kota Bekasi,,,,,,
"2702a621-a7ae-4964-9cba-a2855c9eff98",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,,Zzummy 119,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",NaN,2023-12-19 14:34:24.669,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Timur,,,,,,
"0fab7b8a-3406-4027-945e-c94b827c2d92",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 120,[FS] Logitech MK275 Wireless Keyboard Mouse Combo,NaN,2023-12-19 14:34:24.669,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Timur,,,,,,
eb32f595-0777-4f8e-ba19-018051da0b73,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 121,Samoon Ace USB Cooling pad / Coolpad / Cooler / Kipas Pendingin Laptop,NaN,2023-12-19 14:34:24.669,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kota Malang,,,,,,
"531a7d08-4595-4d11-bc66-b65d3a2f4c2e",f673otlb7QaO724971yL9oMVTcZ2,f673otlb7QaO724971yL9oMVTcZ2,,Zzummy 122,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,NaN,2023-12-19 14:34:24.669,f673otlb7QaO724971yL9oMVTcZ2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
a1b9a5b7-fd89-4a8a-b270-21eb2191b668,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,,Zzummy 123,"cooling pad laptop tahan 24 jam 6.000 Rpm angin TOPAN - Gambar no 1, Bening",NaN,2023-12-19 14:34:24.669,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Kota Surabaya,,,,,,
b98526e7-c13d-47ed-99c7-0d647906abc8,rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 124,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"1a41bd20-5222-463b-860a-f36c08a7f0b3",rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 125,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
cbbb2dab-aca9-484e-9d73-a1d6af89e268,hDJOcnOfE4aEJT6sDdJSaYEcqty1,hDJOcnOfE4aEJT6sDdJSaYEcqty1,,Zzummy 126,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,NaN,2023-12-19 14:34:24.669,hDJOcnOfE4aEJT6sDdJSaYEcqty1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"859cb96b-49d5-4c95-9c7c-58dfc89d155c",iUsn07i7eQPIQmq5YoRNfCj4WO02,iUsn07i7eQPIQmq5YoRNfCj4WO02,,Zzummy 127,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,NaN,2023-12-19 14:34:24.669,iUsn07i7eQPIQmq5YoRNfCj4WO02,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
c83c1da5-2327-4e65-ac64-f8f2aea47798,rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 128,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"4497c2c2-d8a6-4732-a394-64d31bee937f",DMfvXxksAubICeFJ40Jb5IRsaeM2,DMfvXxksAubICeFJ40Jb5IRsaeM2,,Zzummy 129,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,NaN,2023-12-19 14:34:24.669,DMfvXxksAubICeFJ40Jb5IRsaeM2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"78f1715a-4a06-40a4-aa87-d76f620d49b7",NgNDTSxKEeV4nzODnak4iOGp6pu1,NgNDTSxKEeV4nzODnak4iOGp6pu1,,Zzummy 130,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,NaN,2023-12-19 14:34:24.669,NgNDTSxKEeV4nzODnak4iOGp6pu1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
f502a889-39bb-44d0-b10b-6a1eeb116ffd,iUsn07i7eQPIQmq5YoRNfCj4WO02,iUsn07i7eQPIQmq5YoRNfCj4WO02,,Zzummy 131,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,NaN,2023-12-19 14:34:24.669,iUsn07i7eQPIQmq5YoRNfCj4WO02,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"6617b891-7e97-43df-a8bb-cc01be5be71d",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 132,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,NaN,2023-12-19 14:34:24.669,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"43936ed4-e484-4407-9b23-f07610b2f942",rizX0THPSqWIN651qAgAwKOjFaL2,rizX0THPSqWIN651qAgAwKOjFaL2,,Zzummy 133,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,NaN,2023-12-19 14:34:24.669,rizX0THPSqWIN651qAgAwKOjFaL2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"9348fafb-e0f8-480b-b671-716eb77fd84f",OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 134,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,NaN,2023-12-19 14:34:24.669,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"6709eeb3-243b-4647-829c-eccb141d94c1",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 135,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,NaN,2023-12-19 14:34:24.669,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"83c6c834-425f-4134-beb1-75dcfe76bd3a",ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 136,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,NaN,2023-12-19 14:34:24.669,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"008a1e56-3db3-4cc5-91b4-501af638e4a5",ewfwHeAgl4ckVGnINSJNiHZYLPh2,ewfwHeAgl4ckVGnINSJNiHZYLPh2,,Zzummy 137,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,NaN,2023-12-19 14:34:24.669,ewfwHeAgl4ckVGnINSJNiHZYLPh2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"82086673-602f-46fb-aeab-8f78f9891469",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 138,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,NaN,2023-12-19 14:34:24.669,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"297a526a-c2d9-49e1-a130-a17884ea839e",XjcC8RP2v5eWNy1dnjfjVWozs1r1,XjcC8RP2v5eWNy1dnjfjVWozs1r1,,Zzummy 139,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,NaN,2023-12-19 14:34:24.669,XjcC8RP2v5eWNy1dnjfjVWozs1r1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
e25c262f-e329-4c68-935a-8f13e32e24ee,hDJOcnOfE4aEJT6sDdJSaYEcqty1,hDJOcnOfE4aEJT6sDdJSaYEcqty1,,Zzummy 140,Razer Hammerhead Pro V2,NaN,2023-12-19 14:34:24.669,hDJOcnOfE4aEJT6sDdJSaYEcqty1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"944d47b7-2f43-4782-a247-3958714ac20e","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",,Zzummy 141,RAM KINGSTON HYPERX FURY DDR4 8GB 2666MHz 21300 GAMING RAM PC DDR4 8GB,NaN,2023-12-19 14:34:24.669,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"5d2a81e6-8404-4c01-8e69-21c7cc18b1b4",JM0ACCkdDldG95EFbDG6r8hTM8q2,JM0ACCkdDldG95EFbDG6r8hTM8q2,,Zzummy 142,Razer Hammerhead Pro V4,NaN,2023-12-19 14:34:24.669,JM0ACCkdDldG95EFbDG6r8hTM8q2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"8549e1d4-ad71-4345-8b8e-28a85efcc67e",V5FgAoGjkTMTDn7QeVLop58t1XR2,V5FgAoGjkTMTDn7QeVLop58t1XR2,,Zzummy 143,dbE GM190 7.1 Virtual Surround Gaming Headphone,NaN,2023-12-19 14:34:24.669,V5FgAoGjkTMTDn7QeVLop58t1XR2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"88b8a9d1-4518-4dfd-ad17-4a30fac0d679",V5FgAoGjkTMTDn7QeVLop58t1XR2,V5FgAoGjkTMTDn7QeVLop58t1XR2,,Zzummy 144,Antivirus Kaspersky Total Security 1 Device 1 Tahun - 1 Device 1 Th,NaN,2023-12-19 14:34:24.669,V5FgAoGjkTMTDn7QeVLop58t1XR2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"9a33f3b0-5926-4589-85bc-0d12b638834c",ZWPKKeyXgRMYMqkyok2Vjqpihf13,ZWPKKeyXgRMYMqkyok2Vjqpihf13,,Zzummy 145,dbE GM190 7.1 Virtual Surround Gaming Headphone,NaN,2023-12-19 14:34:24.669,ZWPKKeyXgRMYMqkyok2Vjqpihf13,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Selatan,,,,,,
"56d1d1b7-e7e2-4051-8048-b77db4857c3c",y4TOqSFLXtacjUX7MMsxH8XT0D03,y4TOqSFLXtacjUX7MMsxH8XT0D03,,Zzummy 146,Logitech Wireless Mouse & Keyboard Bundle Combo MK220 - Hitam,NaN,2023-12-19 14:34:24.669,y4TOqSFLXtacjUX7MMsxH8XT0D03,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"6f4a0a45-4915-498b-8d52-c6376e337831",ewfwHeAgl4ckVGnINSJNiHZYLPh2,ewfwHeAgl4ckVGnINSJNiHZYLPh2,,Zzummy 147,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,NaN,2023-12-19 14:34:24.669,ewfwHeAgl4ckVGnINSJNiHZYLPh2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"44a755fa-74b2-4029-8d93-fa2eeee42e71",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,,Zzummy 148,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,NaN,2023-12-19 14:34:24.669,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
d7da0dc8-e0c2-47d2-9b6d-53733164cca4,OFt6HkGGNcfL1TXYmOxbHr01cxT2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,,Zzummy 149,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,NaN,2023-12-19 14:34:24.669,OFt6HkGGNcfL1TXYmOxbHr01cxT2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
c5e50773-ca89-436f-8dab-a3b7f28349f5,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,,Zzummy 150,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,NaN,2023-12-19 14:34:24.669,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Barat,,,,,,
"6a7592cd-9219-4a91-b77c-297bc2b4f4b0",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,,Zzummy 151,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,NaN,2023-12-19 14:34:24.669,XkmmZwdvYNbpFSW8bOKzn5FCGvA3,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
"494380d9-ebb1-4b3a-9308-af2982195ab1",ExX1Zp5dTGdY54h3ENuW36I15Fq1,ExX1Zp5dTGdY54h3ENuW36I15Fq1,,Zzummy 152,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,NaN,2023-12-19 14:34:24.669,ExX1Zp5dTGdY54h3ENuW36I15Fq1,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Pusat,,,,,,
f41c8b3b-81d4-4f38-8a95-e50e5109e423,V5FgAoGjkTMTDn7QeVLop58t1XR2,V5FgAoGjkTMTDn7QeVLop58t1XR2,,Zzummy 153,AIRO AIO24X 144Hz 1080P 24 Inch IPS Gaming Monitor - AIO24X,NaN,2023-12-19 14:34:24.669,V5FgAoGjkTMTDn7QeVLop58t1XR2,2023-12-19 14:34:24.669,Computers and Laptops,true,true,true,Jakarta Timur,,,,,,
